gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_NK_CD16_bright	celltype_Monocytes_non-classical	celltype_Monocytes_intermediate	celltype_iNKT_cells	celltype_T4_naive	celltype_TEM_CD8+	celltype_B_cells_memory_activated	celltype_T4_activated	celltype_T8_activated	celltype_MAIT_cells	celltype_T_gd	celltype_cDC2	celltype_T_regs	celltype_T4_memory	celltype_Monocytes_classical	celltype_B_cells_naive	celltype_Macrophages	celltype_TCM_CD8+	celltype_cDC1	celltype_TMRA_CD8+	celltype_NK_CD56_bright	celltype_T8_naive	celltype_Precursor_cells	celltype_NK_CD16_bright_activated	celltype_B_cells_naive_activated	celltype_NK_CD56_bright_activated	celltype_pDC	celltype_B_cells_memory	celltype_Plasma_cells
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS037F83FEE	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS048346C2B	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
HLA-DPA1	HLADPA1	False	HLADPA1		CPI-SS072B19293	1.855	24.354	4.274	1.352	0.747	2.933	10.765	0.473	1.406	1.242	2.035	23.906	0.833	0.862	12.826	14.233	11.408	2.207	19.723	2.931	1.733	0.821	7.976	1.309	10.157	1.352	11.877	15.404	9.148
PVR	P15151	False	PVR_HUMAN		CPI-SS0B84DAE3D	0.006	0.07	0.035	0.02	0.006	0.006	0.005	0.023	0.019	0.003	0.007	0.288	0.02	0.006	0.051	0.005	0.042	0.007	0.09	0.003	0.041	0.016	0.066	0.009	0.008	0.03	0.022	0.002	0.003
PVR	P15151	False	PVR_HUMAN		CPI-SS0A8627ED6	0.006	0.07	0.035	0.02	0.006	0.006	0.005	0.023	0.019	0.003	0.007	0.288	0.02	0.006	0.051	0.005	0.042	0.007	0.09	0.003	0.041	0.016	0.066	0.009	0.008	0.03	0.022	0.002	0.003
PVR	P15151	False	PVR_HUMAN		CPI-SS00561BBD7	0.006	0.07	0.035	0.02	0.006	0.006	0.005	0.023	0.019	0.003	0.007	0.288	0.02	0.006	0.051	0.005	0.042	0.007	0.09	0.003	0.041	0.016	0.066	0.009	0.008	0.03	0.022	0.002	0.003
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B87FE6E0	0.138	0.141	0.171	0.116	0.078	0.07	0.079	0.101	0.132	0.065	0.079	0.067	0.117	0.055	0.217	0.035	0.126	0.066	0.12	0.073	0.254	0.055	0.029	0.108	0.057	0.217	0.076	0.073	0.103
CD46	P15529	False	MCP_HUMAN		CPI-SS01A07768A	1.067	0.682	0.323	0.674	1.222	1.011	0.455	0.461	0.536	0.887	1.113	1.057	0.616	1.22	0.692	0.978	0.837	1.167	0.935	0.963	1.136	1.343	1.091	0.614	0.543	0.714	1.0	0.85	0.519
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5AF12B6	0.138	0.141	0.171	0.116	0.078	0.07	0.079	0.101	0.132	0.065	0.079	0.067	0.117	0.055	0.217	0.035	0.126	0.066	0.12	0.073	0.254	0.055	0.029	0.108	0.057	0.217	0.076	0.073	0.103
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A34EE366	0.138	0.141	0.171	0.116	0.078	0.07	0.079	0.101	0.132	0.065	0.079	0.067	0.117	0.055	0.217	0.035	0.126	0.066	0.12	0.073	0.254	0.055	0.029	0.108	0.057	0.217	0.076	0.073	0.103
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS012B7C21D	0.138	0.141	0.171	0.116	0.078	0.07	0.079	0.101	0.132	0.065	0.079	0.067	0.117	0.055	0.217	0.035	0.126	0.066	0.12	0.073	0.254	0.055	0.029	0.108	0.057	0.217	0.076	0.073	0.103
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS027CDEA08	0.155	0.338	0.227	0.147	0.073	0.117	0.16	0.102	0.128	0.104	0.126	0.235	0.142	0.1	0.384	0.174	0.45	0.1	0.437	0.182	0.199	0.084	0.224	0.164	0.16	0.227	0.618	0.29	0.177
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS00D153A8A	0.005	0.025	0.012	0.005	0.002	0.002	0.011	0.004	0.007	0.0	0.0	0.001	0.004	0.006	0.027	0.019	0.019	0.005	0.019	0.004	0.011	0.007	0.007	0.007	0.018	0.009	0.416	0.017	0.013
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0607D1101	0.138	0.141	0.171	0.116	0.078	0.07	0.079	0.101	0.132	0.065	0.079	0.067	0.117	0.055	0.217	0.035	0.126	0.066	0.12	0.073	0.254	0.055	0.029	0.108	0.057	0.217	0.076	0.073	0.103
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS003C9A532	0.155	0.338	0.227	0.147	0.073	0.117	0.16	0.102	0.128	0.104	0.126	0.235	0.142	0.1	0.384	0.174	0.45	0.1	0.437	0.182	0.199	0.084	0.224	0.164	0.16	0.227	0.618	0.29	0.177
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS09D379E5B	0.005	0.025	0.012	0.005	0.002	0.002	0.011	0.004	0.007	0.0	0.0	0.001	0.004	0.006	0.027	0.019	0.019	0.005	0.019	0.004	0.011	0.007	0.007	0.007	0.018	0.009	0.416	0.017	0.013
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS08C3D27F7	0.138	0.141	0.171	0.116	0.078	0.07	0.079	0.101	0.132	0.065	0.079	0.067	0.117	0.055	0.217	0.035	0.126	0.066	0.12	0.073	0.254	0.055	0.029	0.108	0.057	0.217	0.076	0.073	0.103
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS02770D68F	0.155	0.338	0.227	0.147	0.073	0.117	0.16	0.102	0.128	0.104	0.126	0.235	0.142	0.1	0.384	0.174	0.45	0.1	0.437	0.182	0.199	0.084	0.224	0.164	0.16	0.227	0.618	0.29	0.177
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS05FEE05CB	0.005	0.025	0.012	0.005	0.002	0.002	0.011	0.004	0.007	0.0	0.0	0.001	0.004	0.006	0.027	0.019	0.019	0.005	0.019	0.004	0.011	0.007	0.007	0.007	0.018	0.009	0.416	0.017	0.013
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0C4D54E39	0.0	0.005	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.012	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BC7CD11B	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0703338F5	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
FGF2	P09038	False	FGF2_HUMAN		CPI-SS03DA2A820	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.003	0.001	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS02AB0C3E0	0.072	0.147	0.372	0.018	0.067	0.058	0.005	0.003	0.011	0.086	0.095	0.039	0.022	0.053	0.536	0.062	6.215	0.078	0.224	0.081	0.068	0.062	0.041	0.029	0.011	0.02	0.0	0.04	0.014
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.001	0.022	0.031	0.001	0.001	0.008	0.0	0.001	0.0	0.003	0.002	0.006	0.0	0.002	0.064	0.004	0.059	0.002	0.018	0.001	0.0	0.001	0.02	0.0	0.002	0.002	0.0	0.002	0.001
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0419B80C4	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.001	0.016	0.013	0.011	0.021	0.006	0.0	0.002	0.002	0.021	0.041	0.01	0.002	0.024	0.015	0.0	0.018	0.036	0.023	0.012	0.011	0.023	0.0	0.008	0.005	0.0	0.15	0.001	0.0
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	0.007	0.016	0.007	0.019	0.007	0.01	0.006	0.025	0.016	0.014	0.008	0.059	0.035	0.008	0.003	0.033	0.042	0.008	0.015	0.009	0.018	0.0	0.664	0.004	0.02	0.014	0.009	0.006	0.013
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS014958F32	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	0.046	0.651	0.405	0.024	0.027	0.023	0.032	0.002	0.007	0.04	0.037	0.282	0.005	0.027	0.7	0.035	0.921	0.02	0.91	0.032	0.006	0.038	0.037	0.022	0.023	0.023	0.101	0.033	0.019
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BD9F32BA	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
TNF	P01375	False	TNFA_HUMAN		CPI-SS0F8EFEECF	0.316	0.946	0.311	1.449	0.169	2.996	0.59	1.989	1.566	1.563	0.558	0.508	1.806	0.519	1.428	0.131	0.516	1.361	0.539	0.639	0.269	0.129	0.289	0.538	0.614	1.496	0.301	0.392	0.618
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0A9FB762A	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.0	0.001	0.007	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.036	0.0	0.0	0.007	0.003	0.006	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.001
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS002DF6C31	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS08877A081	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0E23CEB91	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS09C52F54E	0.125	1.823	1.006	0.24	0.126	0.084	0.603	0.176	0.135	0.129	0.125	1.392	0.271	0.213	1.618	0.623	1.976	0.123	1.769	0.122	0.116	0.102	1.911	0.273	0.56	0.197	0.25	0.572	0.214
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	0.007	0.016	0.007	0.019	0.007	0.01	0.006	0.025	0.016	0.014	0.008	0.059	0.035	0.008	0.003	0.033	0.042	0.008	0.015	0.009	0.018	0.0	0.664	0.004	0.02	0.014	0.009	0.006	0.013
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS09C06644C	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.001	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0889E281D	0.08	0.113	0.101	0.011	0.005	0.086	0.007	0.005	0.013	0.021	0.181	0.039	0.01	0.022	0.203	0.006	0.216	0.063	0.118	0.128	0.007	0.005	0.012	0.058	0.002	0.003	0.007	0.006	0.046
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.105	0.059	0.021	0.069	0.073	0.184	0.008	0.035	0.228	0.06	0.069	0.067	0.039	0.022	0.033	0.009	0.071	0.291	0.072	0.406	0.399	0.511	0.014	0.081	0.02	0.953	0.0	0.011	0.021
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS02D18D12B	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.001	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS0B3829651	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.001	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC07ECBFCA7	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.002	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0D19BAF15	0.018	0.394	0.372	0.004	0.007	0.019	0.004	0.001	0.001	0.023	0.014	0.007	0.003	0.02	0.549	0.027	0.567	0.013	0.398	0.017	0.024	0.01	0.01	0.003	0.01	0.004	0.013	0.012	0.001
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0F516B854	0.002	0.001	0.001	0.001	0.002	0.0	0.002	0.002	0.0	0.0	0.005	0.0	0.001	0.002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.003	0.002	0.0	0.0	0.0	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC011F01833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0FA79E269	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.004	0.0	0.007	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC02B111AB0	0.001	0.066	0.028	0.003	0.005	0.007	0.002	0.003	0.004	0.017	0.01	0.027	0.004	0.007	0.034	0.001	0.08	0.007	0.127	0.009	0.019	0.016	0.0	0.0	0.0	0.0	0.074	0.001	0.001
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0CE851065	0.046	0.045	0.017	0.014	0.042	0.036	0.003	0.009	0.018	0.016	0.063	0.024	0.012	0.032	0.014	0.006	0.059	0.039	0.115	0.048	0.002	0.075	0.005	0.012	0.003	0.009	0.037	0.008	0.005
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC07375C073	0.0	0.001	0.0	0.017	0.008	0.002	0.002	0.027	0.052	0.005	0.007	0.009	0.023	0.005	0.0	0.0	0.0	0.006	0.001	0.0	0.0	0.006	0.0	0.004	0.004	0.007	0.0	0.002	0.007
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0D6C777F2	0.001	0.0	0.001	0.0	0.013	0.0	0.001	0.001	0.001	0.002	0.006	0.0	0.002	0.004	0.001	0.0	0.001	0.003	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC041DEF0FB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0C907A888	0.001	0.003	0.006	0.0	0.001	0.002	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.002	0.007	0.0	0.039	0.0	0.022	0.0	0.0	0.003	0.0	0.01	0.003	0.0	0.0	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC08B1D5269	0.003	0.0	0.0	0.001	0.0	0.004	0.001	0.0	0.001	0.064	0.0	0.01	0.001	0.004	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC087556B01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC08E75294D	0.001	0.004	0.001	0.001	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.004	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.002	0.009
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0017F527E	0.009	0.008	0.004	0.008	0.05	0.003	0.003	0.013	0.005	0.009	0.014	0.001	0.009	0.018	0.004	0.0	0.003	0.008	0.002	0.016	0.021	0.032	0.014	0.003	0.002	0.003	0.0	0.011	0.028
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC00C0800EB	0.003	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.012	0.0	0.0	0.033	0.053
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0A3F146C2	0.0	0.0	0.0	0.001	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.0	0.064	0.052
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC008F4294F	0.0	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0A199B69E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0F94B2CF9	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0517A327B	0.004	0.001	0.0	0.002	0.0	0.002	0.019	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.112	0.0	0.001	0.0	0.0	0.004	0.0	0.006	0.002	0.046	0.0	0.0	0.206	0.056
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC067EE23E1	0.001	0.013	0.004	0.009	0.007	0.004	0.013	0.009	0.013	0.007	0.005	0.087	0.019	0.01	0.002	0.022	0.006	0.008	0.009	0.004	0.081	0.003	0.042	0.004	0.016	0.044	0.0	0.019	0.032
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC09DFB2ACA	0.004	0.002	0.0	0.006	0.003	0.008	0.135	0.002	0.003	0.006	0.002	0.002	0.001	0.001	0.002	1.166	0.001	0.0	0.001	0.0	0.031	0.002	0.013	0.0	0.14	0.002	0.0	0.264	0.072
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC090311934	0.001	0.0	0.002	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.001	0.0	0.003	0.0	0.001	0.003	0.013	0.0	0.06	0.0	0.0	0.0	0.087	0.0	0.005
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0725E3A76	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0C9CBDD21	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.003	0.002	0.01	0.0	0.001	0.002	0.0	0.0	0.002	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0BA1D5E00	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0147A8A42	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.161	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06B4C6DD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F7E26271	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.002	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0CFF5E19D	0.018	0.394	0.372	0.004	0.007	0.019	0.004	0.001	0.001	0.023	0.014	0.007	0.003	0.02	0.549	0.027	0.567	0.013	0.398	0.017	0.024	0.01	0.01	0.003	0.01	0.004	0.013	0.012	0.001
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0DF641DAA	0.002	0.001	0.001	0.001	0.002	0.0	0.002	0.002	0.0	0.0	0.005	0.0	0.001	0.002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.003	0.002	0.0	0.0	0.0	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC0681D30FE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC02017BE74	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.004	0.0	0.007	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC04085F9F9	0.001	0.066	0.028	0.003	0.005	0.007	0.002	0.003	0.004	0.017	0.01	0.027	0.004	0.007	0.034	0.001	0.08	0.007	0.127	0.009	0.019	0.016	0.0	0.0	0.0	0.0	0.074	0.001	0.001
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0A54B5323	0.046	0.045	0.017	0.014	0.042	0.036	0.003	0.009	0.018	0.016	0.063	0.024	0.012	0.032	0.014	0.006	0.059	0.039	0.115	0.048	0.002	0.075	0.005	0.012	0.003	0.009	0.037	0.008	0.005
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0ECFACED2	0.0	0.001	0.0	0.017	0.008	0.002	0.002	0.027	0.052	0.005	0.007	0.009	0.023	0.005	0.0	0.0	0.0	0.006	0.001	0.0	0.0	0.006	0.0	0.004	0.004	0.007	0.0	0.002	0.007
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0CA323AE3	0.001	0.0	0.001	0.0	0.013	0.0	0.001	0.001	0.001	0.002	0.006	0.0	0.002	0.004	0.001	0.0	0.001	0.003	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0092846B0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC08AF9CA91	0.001	0.003	0.006	0.0	0.001	0.002	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.002	0.007	0.0	0.039	0.0	0.022	0.0	0.0	0.003	0.0	0.01	0.003	0.0	0.0	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC07E958BDE	0.003	0.0	0.0	0.001	0.0	0.004	0.001	0.0	0.001	0.064	0.0	0.01	0.001	0.004	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0CE433AB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC03BFF1D95	0.001	0.004	0.001	0.001	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.004	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.002	0.009
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC03ADD2063	0.009	0.008	0.004	0.008	0.05	0.003	0.003	0.013	0.005	0.009	0.014	0.001	0.009	0.018	0.004	0.0	0.003	0.008	0.002	0.016	0.021	0.032	0.014	0.003	0.002	0.003	0.0	0.011	0.028
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC0082A7233	0.003	0.0	0.001	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.012	0.0	0.0	0.033	0.053
